tconst	primaryTitle	titleType	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	combined_features
tt0142066	The Flight	movie	Adajya	0	1997	\N	93	Drama,Romance	movie The Flight Adajya 0 1997 \N 93 Drama,Romance
tt0142068	Afro Promo	movie	Afro Promo	0	1997	\N	75	Documentary	movie Afro Promo Afro Promo 0 1997 \N 75 Documentary
tt0142069	After Many Days	movie	After Many Days	0	1919	\N	\N	Drama	movie After Many Days After Many Days 0 1919 \N \N Drama
tt0142071	Aku-Aku	movie	Aku-Aku	0	1960	\N	86	Documentary	movie Aku-Aku Aku-Aku 0 1960 \N 86 Documentary
tt0142075	All Men Are Liars	movie	All Men Are Liars	0	1919	\N	\N	Drama	movie All Men Are Liars All Men Are Liars 0 1919 \N \N Drama
tt0142076	Amagi shinjû: Tengoku ni musubu koi	movie	Amagi shinjû: Tengoku ni musubu koi	0	1958	\N	49	\N	movie Amagi shinjû: Tengoku ni musubu koi Amagi shinjû: Tengoku ni musubu koi 0 1958 \N 49 \N
tt0142078	L'amatrice violée	movie	L'amatrice violée	1	1993	\N	\N	Adult	movie L'amatrice violée L'amatrice violée 1 1993 \N \N Adult
tt0142080	American Flatulators	movie	American Flatulators	0	1995	\N	54	Animation	movie American Flatulators American Flatulators 0 1995 \N 54 Animation
tt0142081	Love in First Class	movie	Un amore in prima classe	0	1980	\N	95	Comedy	movie Love in First Class Un amore in prima classe 0 1980 \N 95 Comedy
tt0142082	In the Affirmative	movie	L'amour avec des si	0	1964	\N	85	Drama,Thriller	movie In the Affirmative L'amour avec des si 0 1964 \N 85 Drama,Thriller
tt0142083	Anata sukimi no	movie	Anata sukimi no	0	1969	\N	82	Drama,Romance	movie Anata sukimi no Anata sukimi no 0 1969 \N 82 Drama,Romance
tt0142084	Angel	movie	Angel	0	1992	\N	\N	\N	movie Angel Angel 0 1992 \N \N \N
tt0142085	Suburban Angels	movie	Anjos do Arrabalde	0	1987	\N	90	Drama	movie Suburban Angels Anjos do Arrabalde 0 1987 \N 90 Drama
tt0142086	Ankokugai no kaoyaku: juichinin no gyangu	movie	Ankokugai no kaoyaku: juichinin no gyangu	0	1963	\N	91	Action,Crime	movie Ankokugai no kaoyaku: juichinin no gyangu Ankokugai no kaoyaku: juichinin no gyangu 0 1963 \N 91 Action,Crime
tt0142088	L'Arlésienne	movie	L'Arlésienne	0	1922	\N	75	Drama	movie L'Arlésienne L'Arlésienne 0 1922 \N 75 Drama
tt0142091	Arte de Metalo-Mecânica	movie	Arte de Metalo-Mecânica	0	1982	\N	\N	Documentary	movie Arte de Metalo-Mecânica Arte de Metalo-Mecânica 0 1982 \N \N Documentary
tt0142093	As He Was Born	movie	As He Was Born	0	1919	\N	\N	Comedy	movie As He Was Born As He Was Born 0 1919 \N \N Comedy
tt0142097	Baby Doom	movie	Baby Doom	0	1998	\N	81	Comedy	movie Baby Doom Baby Doom 0 1998 \N 81 Comedy
tt0142099	Bakuhatsu! Boso yugi	movie	Bakuhatsu! Boso yugi	0	1976	\N	86	Action,Crime	movie Bakuhatsu! Boso yugi Bakuhatsu! Boso yugi 0 1976 \N 86 Action,Crime
tt0142100	Bakuhatsu! Boso zoku	movie	Bakuhatsu! Boso zoku	0	1975	\N	86	Action,Crime	movie Bakuhatsu! Boso zoku Bakuhatsu! Boso zoku 0 1975 \N 86 Action,Crime
tt0142103	El barbero de Napoleón	movie	El barbero de Napoleón	0	1930	\N	\N	Drama	movie El barbero de Napoleón El barbero de Napoleón 0 1930 \N \N Drama
tt0142112	Behind the Dark	movie	Behind the Dark	0	1996	\N	\N	\N	movie Behind the Dark Behind the Dark 0 1996 \N \N \N
tt0142113	Belye nochi	movie	Belye nochi	0	1960	\N	95	Drama,Romance	movie Belye nochi Belye nochi 0 1960 \N 95 Drama,Romance
tt0142114	Bharata Natyam	movie	Bharata Natyam	0	1971	\N	\N	\N	movie Bharata Natyam Bharata Natyam 0 1971 \N \N \N
tt0142117	Bilderbuch Gottes	movie	Bilderbuch Gottes	0	1960	\N	93	Documentary	movie Bilderbuch Gottes Bilderbuch Gottes 0 1960 \N 93 Documentary
tt0142120	Black Spring Break: The Movie	movie	Black Spring Break: The Movie	0	1998	\N	90	Comedy	movie Black Spring Break: The Movie Black Spring Break: The Movie 0 1998 \N 90 Comedy
tt0142121	Blue Fish	movie	Blue Fish	0	1998	\N	60	Romance	movie Blue Fish Blue Fish 0 1998 \N 60 Romance
tt0142125	Os Bons Tempos Voltaram: Vamos Gozar Outra Vez	movie	Os Bons Tempos Voltaram: Vamos Gozar Outra Vez	0	1985	\N	115	Comedy	movie Os Bons Tempos Voltaram: Vamos Gozar Outra Vez Os Bons Tempos Voltaram: Vamos Gozar Outra Vez 0 1985 \N 115 Comedy
tt0142126	O Bordado	movie	O Bordado	0	1982	\N	\N	Documentary	movie O Bordado O Bordado 0 1982 \N \N Documentary
tt0142129	Violent Warrior	movie	Boryoku senshi	0	1979	\N	86	Action,Crime	movie Violent Warrior Boryoku senshi 0 1979 \N 86 Action,Crime
tt0142130	Boso no kisetsu	movie	Boso no kisetsu	0	1976	\N	86	Crime	movie Boso no kisetsu Boso no kisetsu 0 1976 \N 86 Crime
tt0142131	Bôsu o tosê	movie	Bôsu o tosê	0	1963	\N	\N	Crime	movie Bôsu o tosê Bôsu o tosê 0 1963 \N \N Crime
tt0142136	Brigade des moeurs	movie	Brigade des moeurs	0	1959	\N	106	\N	movie Brigade des moeurs Brigade des moeurs 0 1959 \N 106 \N
tt0142146	The Cabin	movie	The Cabin	0	1998	\N	80	Comedy,Horror	movie The Cabin The Cabin 0 1998 \N 80 Comedy,Horror
tt0142148	Cap au large	movie	Cap au large	0	1942	\N	84	Comedy,Drama	movie Cap au large Cap au large 0 1942 \N 84 Comedy,Drama
tt0142150	Pirate Submarine	movie	Casabianca	0	1951	\N	69	Drama,War	movie Pirate Submarine Casabianca 0 1951 \N 69 Drama,War
tt0142157	That Night	movie	Cette nuit là...	0	1958	\N	100	Crime,Drama	movie That Night Cette nuit là... 0 1958 \N 100 Crime,Drama
tt0142158	Chaleurs d'été	movie	Chaleurs d'été	0	1959	\N	89	Drama	movie Chaleurs d'été Chaleurs d'été 0 1959 \N 89 Drama
tt0142159	La chatte sort ses griffes	movie	La chatte sort ses griffes	0	1960	\N	102	Drama,War	movie La chatte sort ses griffes La chatte sort ses griffes 0 1960 \N 102 Drama,War
tt0142160	Le chemin de l'honneur	movie	Le chemin de l'honneur	0	1939	\N	105	Drama	movie Le chemin de l'honneur Le chemin de l'honneur 0 1939 \N 105 Drama
tt0142162	Groper Train: Wedding Capriccio	movie	Chikan densha: Chinchin hassha	0	1984	\N	67	Comedy,Mystery	movie Groper Train: Wedding Capriccio Chikan densha: Chinchin hassha 0 1984 \N 67 Comedy,Mystery
tt0142163	Sexy Timetrip Ninjas	movie	Chikan densha: Gokuhi honban	0	1984	\N	65	Comedy,Sci-Fi	movie Sexy Timetrip Ninjas Chikan densha: Gokuhi honban 0 1984 \N 65 Comedy,Sci-Fi
tt0142164	Molester Train: Keiko's Hips	movie	Chikan densha: Keiko no hippu	0	1983	\N	63	\N	movie Molester Train: Keiko's Hips Chikan densha: Keiko no hippu 0 1983 \N 63 \N
tt0142165	Chikan densha: Man'in mame-sagashi	movie	Chikan densha: Man'in mame-sagashi	0	1982	\N	63	\N	movie Chikan densha: Man'in mame-sagashi Chikan densha: Man'in mame-sagashi 0 1982 \N 63 \N
tt0142166	Molester Train: Momoe's Ass	movie	Chikan densha: Momoe no oshiri	0	1983	\N	64	\N	movie Molester Train: Momoe's Ass Chikan densha: Momoe no oshiri 0 1983 \N 64 \N
tt0142167	Chikan densha: Motto tsuzukete	movie	Chikan densha: Motto tsuzukete	0	1982	\N	63	\N	movie Chikan densha: Motto tsuzukete Chikan densha: Motto tsuzukete 0 1982 \N 63 \N
tt0142168	Molester Train: Rumiko's Ass	movie	Chikan densha: Rumiko no oshiri	0	1983	\N	60	\N	movie Molester Train: Rumiko's Ass Chikan densha: Rumiko no oshiri 0 1983 \N 60 \N
tt0142169	Molester Train: Seiko's Ass	movie	Chikan densha: Seiko no oshiri	0	1985	\N	63	\N	movie Molester Train: Seiko's Ass Chikan densha: Seiko no oshiri 0 1985 \N 63 \N
tt0142170	Chikan densha: Shanai de ippatsu	movie	Chikan densha: Shanai de ippatsu	0	1985	\N	60	\N	movie Chikan densha: Shanai de ippatsu Chikan densha: Shanai de ippatsu 0 1985 \N 60 \N
tt0142171	Groper Train: The Search for the Black Pearl	movie	Chikan densha: Shitagi kensatsu	0	1984	\N	64	Comedy,Mystery	movie Groper Train: The Search for the Black Pearl Chikan densha: Shitagi kensatsu 0 1984 \N 64 Comedy,Mystery
tt0142172	Molester Train: 1 Centimeter from the Wall	movie	Chikan densha: Ato oku made 1cm	0	1985	\N	59	\N	movie Molester Train: 1 Centimeter from the Wall Chikan densha: Ato oku made 1cm 0 1985 \N 59 \N
tt0142173	Molester's School Infirmary	movie	Chikan hokenshitsu	0	1984	\N	61	\N	movie Molester's School Infirmary Chikan hokenshitsu 0 1984 \N 61 \N
tt0142174	Molester and the Female Teacher	movie	Chikan onna kyôshi	0	1981	\N	63	\N	movie Molester and the Female Teacher Chikan onna kyôshi 0 1981 \N 63 \N
tt0142175	Molester's Delivery Service	movie	Chikan takuhaibin	0	1986	\N	62	\N	movie Molester's Delivery Service Chikan takuhaibin 0 1986 \N 62 \N
tt0142176	Molester's Tour Bus	movie	Chikan tsûkin-basu	0	1985	\N	62	Comedy	movie Molester's Tour Bus Chikan tsûkin-basu 0 1985 \N 62 Comedy
tt0142179	The Executioner II: Karate Inferno	movie	Chokugeki jigoku-ken: Dai-gyakuten	0	1974	\N	86	Action,Crime,Thriller	movie The Executioner II: Karate Inferno Chokugeki jigoku-ken: Dai-gyakuten 0 1974 \N 86 Action,Crime,Thriller
tt0142181	The Bird People in China	movie	Chûgoku no chôjin	0	1998	\N	118	Adventure,Comedy,Drama	movie The Bird People in China Chûgoku no chôjin 0 1998 \N 118 Adventure,Comedy,Drama
tt0142182	Last Chance Castle	movie	Le château de la dernière chance	0	1947	\N	85	\N	movie Last Chance Castle Le château de la dernière chance 0 1947 \N 85 \N
tt0142184	Close	movie	Close	0	1993	\N	105	Crime,Drama	movie Close Close 0 1993 \N 105 Crime,Drama
tt0142186	Le coin tranquille	movie	Le coin tranquille	0	1957	\N	84	Comedy	movie Le coin tranquille Le coin tranquille 0 1957 \N 84 Comedy
tt0142190	Como fui a enamorarme de ti	movie	Como fui a enamorarme de ti	0	1990	\N	89	Comedy,Drama,Musical	movie Como fui a enamorarme de ti Como fui a enamorarme de ti 0 1990 \N 89 Comedy,Drama,Musical
tt0142192	The Corruptor	movie	The Corruptor	0	1999	\N	110	Action,Crime,Thriller	movie The Corruptor The Corruptor 0 1999 \N 110 Action,Crime,Thriller
tt0142198	Le coup de sirocco	movie	Le coup de sirocco	0	1979	\N	102	Drama	movie Le coup de sirocco Le coup de sirocco 0 1979 \N 102 Drama
tt0142199	Le coupable	movie	Le coupable	0	1917	\N	81	Drama	movie Le coupable Le coupable 0 1917 \N 81 Drama
tt0142201	Crazy in Alabama	movie	Crazy in Alabama	0	1999	\N	111	Comedy,Crime,Drama	movie Crazy in Alabama Crazy in Alabama 0 1999 \N 111 Comedy,Crime,Drama
tt0142202	Creation's Morning	movie	Creation's Morning	0	1920	\N	\N	Documentary	movie Creation's Morning Creation's Morning 0 1920 \N \N Documentary
tt0142206	Address Unknown	movie	Címzett ismeretlen	0	1935	\N	83	Comedy	movie Address Unknown Címzett ismeretlen 0 1935 \N 83 Comedy
tt0142207	The Great Villain's Strategy	movie	Daiakuto sakusen	0	1966	\N	\N	Action,Comedy,Crime	movie The Great Villain's Strategy Daiakuto sakusen 0 1966 \N \N Action,Comedy,Crime
tt0142208	Great Jailbreak	movie	Daidatsugoku	0	1975	\N	91	Action,Crime	movie Great Jailbreak Daidatsugoku 0 1975 \N 91 Action,Crime
tt0142213	Del mismo barro	movie	Del mismo barro	0	1930	\N	93	Drama	movie Del mismo barro Del mismo barro 0 1930 \N 93 Drama
tt0142215	Histoires d'hiver	movie	Histoires d'hiver	0	1999	\N	105	Drama,Family,Sport	movie Histoires d'hiver Histoires d'hiver 0 1999 \N 105 Drama,Family,Sport
tt0142216	Journey to Wisdom	movie	Desadanam	0	1996	\N	127	Drama	movie Journey to Wisdom Desadanam 0 1996 \N 127 Drama
tt0142218	The Detail	movie	The Detail	0	1997	\N	87	Action	movie The Detail The Detail 0 1997 \N 87 Action
tt0142221	Deti Pamira	movie	Deti Pamira	0	1963	\N	76	Drama	movie Deti Pamira Deti Pamira 0 1963 \N 76 Drama
tt0142222	Diane of the Green Van	movie	Diane of the Green Van	0	1919	\N	\N	Drama	movie Diane of the Green Van Diane of the Green Van 0 1919 \N \N Drama
tt0142224	Disturbing the Peace	movie	Disturbing the Peace	0	1996	\N	\N	Drama	movie Disturbing the Peace Disturbing the Peace 0 1996 \N \N Drama
tt0142228	Don't Call Us, We'll Call You	movie	Don't Call Us, We'll Call You	0	1971	\N	91	Comedy	movie Don't Call Us, We'll Call You Don't Call Us, We'll Call You 0 1971 \N 91 Comedy
tt0142231	Down in the Delta	movie	Down in the Delta	0	1998	\N	112	Drama	movie Down in the Delta Down in the Delta 0 1998 \N 112 Drama
tt0142233	Dragon Ball Z: The Tree of Might	movie	Dragon Ball Z: Chikyû Marugoto Chôkessen	0	1990	\N	60	Action,Adventure,Animation	movie Dragon Ball Z: The Tree of Might Dragon Ball Z: Chikyû Marugoto Chôkessen 0 1990 \N 60 Action,Adventure,Animation
tt0142234	Dragon Ball Z: Bio-Broly	movie	Dragon Ball Z: Super Senshi Gekiha!! Katsu No wa Ore da	0	1994	\N	47	Action,Animation,Sci-Fi	movie Dragon Ball Z: Bio-Broly Dragon Ball Z: Super Senshi Gekiha!! Katsu No wa Ore da 0 1994 \N 47 Action,Animation,Sci-Fi
tt0142236	Dragon Ball Z: Fusion Reborn	movie	Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta	0	1995	\N	51	Action,Animation,Sci-Fi	movie Dragon Ball Z: Fusion Reborn Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta 0 1995 \N 51 Action,Animation,Sci-Fi
tt0142237	Dragon Ball Z: The Return of Cooler	movie	Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi	0	1992	\N	45	Action,Animation,Fantasy	movie Dragon Ball Z: The Return of Cooler Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi 0 1992 \N 45 Action,Animation,Fantasy
tt0142238	Dragon Ball Z: Bojack Unbound	movie	Dragon Ball Z: Ginga Giri-Giri!! Butchigiri no Sugoi Yatsu	0	1993	\N	50	Action,Animation,Fantasy	movie Dragon Ball Z: Bojack Unbound Dragon Ball Z: Ginga Giri-Giri!! Butchigiri no Sugoi Yatsu 0 1993 \N 50 Action,Animation,Fantasy
tt0142239	Dragon Ball Z: Broly - Second Coming	movie	Dragon Ball Z: Kiken na Futari! Super Senshi wa Nemurenai	0	1994	\N	48	Action,Adventure,Animation	movie Dragon Ball Z: Broly - Second Coming Dragon Ball Z: Kiken na Futari! Super Senshi wa Nemurenai 0 1994 \N 48 Action,Adventure,Animation
tt0142240	Dragon Ball Z: The World's Strongest	movie	Doragon boru Z: konoyo de ichiban tsuyoi yatsu	0	1990	\N	59	Action,Adventure,Animation	movie Dragon Ball Z: The World's Strongest Doragon boru Z: konoyo de ichiban tsuyoi yatsu 0 1990 \N 59 Action,Adventure,Animation
tt0142241	Dragon Ball Z: Super Android 13!	movie	Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiyajin	0	1992	\N	46	Action,Animation,Sci-Fi	movie Dragon Ball Z: Super Android 13! Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiyajin 0 1992 \N 46 Action,Animation,Sci-Fi
tt0142242	Dragon Ball Z: Broly - The Legendary Super Saiyan	movie	Dragon Ball Z: Moetsukiro!! Nessen Ressen Chô-Gekisen	0	1993	\N	72	Action,Animation,Fantasy	movie Dragon Ball Z: Broly - The Legendary Super Saiyan Dragon Ball Z: Moetsukiro!! Nessen Ressen Chô-Gekisen 0 1993 \N 72 Action,Animation,Fantasy
tt0142243	Dragon Ball Z: Wrath of the Dragon	movie	Doragon Bôru Zetto Ryû-Ken Bakuhatsu!! Gokû ga Yaraneba Dare ga Yaru	0	1995	\N	52	Action,Animation,Sci-Fi	movie Dragon Ball Z: Wrath of the Dragon Doragon Bôru Zetto Ryû-Ken Bakuhatsu!! Gokû ga Yaraneba Dare ga Yaru 0 1995 \N 52 Action,Animation,Sci-Fi
tt0142244	Dragon Ball Z: Lord Slug	movie	Dragon Ball Z: Super Saiya-jin da Son Gokû	0	1991	\N	43	Action,Animation,Fantasy	movie Dragon Ball Z: Lord Slug Dragon Ball Z: Super Saiya-jin da Son Gokû 0 1991 \N 43 Action,Animation,Fantasy
tt0142248	Dragon Ball: Mystical Adventure	movie	Dragon Ball: Makafushigi Dai Bôken	0	1988	\N	48	Action,Adventure,Animation	movie Dragon Ball: Mystical Adventure Dragon Ball: Makafushigi Dai Bôken 0 1988 \N 48 Action,Adventure,Animation
tt0142249	Dragon Ball: Sleeping Princess in Devil's Castle	movie	Doragon Bôru Majin-Jô no Nemuri Hime	0	1987	\N	45	Action,Adventure,Animation	movie Dragon Ball: Sleeping Princess in Devil's Castle Doragon Bôru Majin-Jô no Nemuri Hime 0 1987 \N 45 Action,Adventure,Animation
tt0142250	Dragon Ball: The Path to Power	movie	Doragon bôru: Saikyô e no michi	0	1996	\N	80	Action,Adventure,Animation	movie Dragon Ball: The Path to Power Doragon bôru: Saikyô e no michi 0 1996 \N 80 Action,Adventure,Animation
tt0142251	Dragon Ball: Curse of the Blood Rubies	movie	Dragon Ball: Shenron no Densetsu	0	1986	\N	50	Action,Adventure,Animation	movie Dragon Ball: Curse of the Blood Rubies Dragon Ball: Shenron no Densetsu 0 1986 \N 50 Action,Adventure,Animation
tt0142253	Du sang sous le chapiteau	movie	Du sang sous le chapiteau	0	1957	\N	85	Crime,Drama,Thriller	movie Du sang sous le chapiteau Du sang sous le chapiteau 0 1957 \N 85 Crime,Drama,Thriller
tt0142256	Earth Minus Zero	movie	Earth Minus Zero	0	1996	\N	81	Comedy,Family,Sci-Fi	movie Earth Minus Zero Earth Minus Zero 0 1996 \N 81 Comedy,Family,Sci-Fi
tt0142257	Horrors of Malformed Men	movie	Kyôfu kikei ningen: Edogawa Rampo zenshû	0	1969	\N	99	Horror	movie Horrors of Malformed Men Kyôfu kikei ningen: Edogawa Rampo zenshû 0 1969 \N 99 Horror
tt0142258	El Salvador: El pueblo vencerà	movie	El Salvador: El pueblo vencerà	0	1981	\N	80	Documentary,War	movie El Salvador: El pueblo vencerà El Salvador: El pueblo vencerà 0 1981 \N 80 Documentary,War
tt0142260	The Emperor's New Clothes	movie	The Emperor's New Clothes	0	1987	\N	85	Comedy,Family,Musical	movie The Emperor's New Clothes The Emperor's New Clothes 0 1987 \N 85 Comedy,Family,Musical
tt0142261	En un claroscuro de la luna	movie	En un claroscuro de la luna	0	2000	\N	108	Drama,Romance	movie En un claroscuro de la luna En un claroscuro de la luna 0 2000 \N 108 Drama,Romance
tt0142262	The Enchanted Valley	movie	The Enchanted Valley	0	1920	\N	\N	Documentary	movie The Enchanted Valley The Enchanted Valley 0 1920 \N \N Documentary
tt0142263	El encuentro de un hombre solo	movie	El encuentro de un hombre solo	0	1974	\N	100	Drama	movie El encuentro de un hombre solo El encuentro de un hombre solo 0 1974 \N 100 Drama
tt0142264	Er ging an meiner Seite	movie	Er ging an meiner Seite	0	1958	\N	93	Documentary,War	movie Er ging an meiner Seite Er ging an meiner Seite 0 1958 \N 93 Documentary,War
tt0142266	Escapade	movie	Escapade	0	1957	\N	105	Adventure	movie Escapade Escapade 0 1957 \N 105 Adventure
tt0142267	L'espionne sera à Nouméa	movie	L'espionne sera à Nouméa	0	1963	\N	85	Adventure	movie L'espionne sera à Nouméa L'espionne sera à Nouméa 0 1963 \N 85 Adventure
tt0142269	Evgeniya Grande	movie	Evgeniya Grande	0	1960	\N	101	Drama	movie Evgeniya Grande Evgeniya Grande 0 1960 \N 101 Drama
tt0142270	Eva und der Frauenarzt	movie	Eva und der Frauenarzt	0	1951	\N	80	Drama	movie Eva und der Frauenarzt Eva und der Frauenarzt 0 1951 \N 80 Drama
tt0142274	Exklusiv	movie	Exklusiv	0	1999	\N	80	Action,Crime	movie Exklusiv Exklusiv 0 1999 \N 80 Action,Crime
tt0142278	False Ambition	movie	False Ambition	0	1918	\N	50	Drama	movie False Ambition False Ambition 0 1918 \N 50 Drama
tt0142286	La femme nue	movie	La femme nue	0	1932	\N	91	Drama	movie La femme nue La femme nue 0 1932 \N 91 Drama
tt0142287	Férias No Sul	movie	Férias No Sul	0	1967	\N	105	\N	movie Férias No Sul Férias No Sul 0 1967 \N 105 \N
tt0142288	La fille du pêcheur	movie	La fille du pêcheur	0	1912	\N	\N	\N	movie La fille du pêcheur La fille du pêcheur 0 1912 \N \N \N
tt0142289	Les filles du Rhône	movie	Les filles du Rhône	0	1938	\N	110	Drama	movie Les filles du Rhône Les filles du Rhône 0 1938 \N 110 Drama
tt0142296	Flags at the Finish: Racing in the Movies	movie	Flags at the Finish: Racing in the Movies	0	1994	\N	\N	\N	movie Flags at the Finish: Racing in the Movies Flags at the Finish: Racing in the Movies 0 1994 \N \N \N
tt0142297	Adriatic Sea of Fire	movie	Flammes sur l'Adriatique	0	1968	\N	91	War	movie Adriatic Sea of Fire Flammes sur l'Adriatique 0 1968 \N 91 War
tt0142302	The Corsican Brothers	movie	Les frères corses	0	1917	\N	\N	\N	movie The Corsican Brothers Les frères corses 0 1917 \N \N \N
tt0142304	Les gaités de l'escadrille	movie	Les gaités de l'escadrille	0	1958	\N	85	Comedy	movie Les gaités de l'escadrille Les gaités de l'escadrille 0 1958 \N 85 Comedy
tt0142305	Gang and G-Men 2	movie	Gang tai G-men: Shudan kinko yaburi	0	1963	\N	\N	\N	movie Gang and G-Men 2 Gang tai G-men: Shudan kinko yaburi 0 1963 \N \N \N
tt0142307	General Chaos: Uncensored Animation	movie	General Chaos: Uncensored Animation	0	1998	\N	81	Animation	movie General Chaos: Uncensored Animation General Chaos: Uncensored Animation 0 1998 \N 81 Animation
tt0142308	Getting Away	movie	Getting Away	0	1997	\N	\N	\N	movie Getting Away Getting Away 0 1997 \N \N \N
tt0142310	The Girl Alaska	movie	The Girl Alaska	0	1919	\N	\N	Drama	movie The Girl Alaska The Girl Alaska 0 1919 \N \N Drama
tt0142312	The Pill	movie	Ha-Glula	0	1972	\N	93	Drama,Fantasy	movie The Pill Ha-Glula 0 1972 \N 93 Drama,Fantasy
tt0142313	Glück und Liebe in Monaco	movie	Glück und Liebe in Monaco	0	1959	\N	78	Drama,Romance	movie Glück und Liebe in Monaco Glück und Liebe in Monaco 0 1959 \N 78 Drama,Romance
tt0142315	The Shogun's Vault	movie	Gokinzo yaburi	0	1964	\N	93	Crime	movie The Shogun's Vault Gokinzo yaburi 0 1964 \N 93 Crime
tt0142316	Rainy Dog	movie	Gokudô kuroshakai	0	1997	\N	95	Crime,Drama	movie Rainy Dog Gokudô kuroshakai 0 1997 \N 95 Crime,Drama
